,Alert,Date,Time,Lat,Long,Vehicle,Speed,Likelihood of Collision,likely_collision,not_likely_collision,Head-on collision,Rear-end collision,Side-impact collision,Pedestrian collision,Multi-vehicle collision,Hit-and-run collision,Wrong-way collision
2994,1,6/8/2022,7:40:59,13.023722,80.227985,805,39,0.7803055756713809,1,0,0,0,0,0,0,0,0
2995,1,6/8/2022,7:41:21,13.022034,80.226385,805,50,0.6700509753175143,1,0,0,0,0,0,0,0,0
2996,1,6/8/2022,7:42:30,13.016696,80.225376,805,36,0.7899035255003488,1,0,0,0,0,0,0,0,0
2997,1,6/8/2022,7:43:13,13.014906,80.226042,805,16,0.6995591317515806,1,0,0,1,0,0,0,0,0
2998,1,6/8/2022,7:43:55,13.011391,80.227349,805,48,0.6866131082998277,1,0,0,0,0,0,0,0,0
2999,1,6/8/2022,7:44:29,13.010205,80.226194,805,45,0.7221192045743371,1,0,0,0,0,0,0,0,0
3000,3,6/8/2022,7:45:05,12.964781,80.196276,2846,8,0.6011945059913758,1,0,0,0,0,0,0,0,0
3001,1,6/8/2022,7:45:36,13.011614,80.222855,805,25,0.7765107136146678,1,0,0,0,0,0,0,0,0
3002,1,6/8/2022,7:45:48,13.01186,80.222102,805,34,0.7930880656411465,1,0,0,0,0,0,0,0,0
3003,1,6/8/2022,7:45:52,13.01186,80.222102,805,34,0.7930880656411465,1,0,0,0,0,0,0,0,0
3004,1,6/8/2022,7:46:04,13.012116,80.221252,805,27,0.7856579332898095,1,0,0,0,0,0,0,0,0
3005,1,6/8/2022,7:46:18,13.011566,80.219104,805,57,0.5428622226518365,1,0,0,0,0,0,0,0,0
3006,1,6/8/2022,7:46:19,13.011566,80.219104,805,57,0.5428622226518365,1,0,0,0,0,0,0,0,0
3007,1,6/8/2022,7:46:26,13.01111,80.217764,805,52,0.6290800240557773,1,0,0,0,0,0,0,0,0
3008,2,6/8/2022,7:46:49,13.010182,80.215449,805,52,0.6284094392576779,1,0,0,0,0,0,0,0,0
3009,2,6/8/2022,7:47:00,13.009876,80.214098,805,53,0.6119657028756688,1,0,0,0,0,0,0,0,0
3010,1,6/8/2022,7:47:59,13.007904,80.208005,805,36,0.7872095101730612,1,0,0,0,0,0,0,0,0
3011,2,6/8/2022,7:49:12,13.084988,80.207573,3143,55,0.667184877034679,1,0,0,0,0,0,0,0,0
3012,1,6/8/2022,7:49:26,13.002992,80.200829,805,39,0.7709755912972197,1,0,0,0,0,0,0,0,0
3013,1,6/8/2022,7:49:31,13.002992,80.200829,805,39,0.7709755912972197,1,0,0,0,0,0,0,0,0
3014,2,6/8/2022,7:49:37,13.085142,80.203837,3143,56,0.6527120665980297,1,0,0,0,0,0,0,0,0
3015,2,6/8/2022,7:49:47,13.085142,80.203837,3143,56,0.6527120665980297,1,0,0,0,0,0,0,0,0
3016,2,6/8/2022,7:49:51,13.00216,80.200481,805,37,0.7811101056112353,1,0,0,0,0,0,0,0,0
3017,2,6/8/2022,7:49:57,13.00175,80.199368,805,52,0.6214074258540786,1,0,0,0,0,0,0,0,0
3018,2,6/8/2022,7:50:09,13.001716,80.196474,805,49,0.6676922627653533,1,0,0,0,0,0,0,0,0
3019,1,6/8/2022,7:50:40,12.999154,80.19317,805,47,0.6927256315830839,1,0,0,0,0,0,0,0,0
3020,2,6/8/2022,7:51:07,12.997759,80.191436,805,48,0.6783431568789114,1,0,0,0,0,0,0,0,0
3021,3,6/8/2022,7:51:21,12.956679,80.187098,2846,25,0.772014265852869,1,0,0,0,0,0,0,0,0
3022,1,6/8/2022,7:52:01,12.995932,80.189432,805,16,0.7015000899552476,1,0,0,1,0,0,0,0,0
3023,1,6/8/2022,7:52:13,12.99561,80.188826,805,34,0.7889140966937508,1,0,0,0,0,0,0,0,0
3024,2,6/8/2022,7:53:03,13.087276,80.194908,3143,49,0.7472774065361494,1,0,0,0,0,0,0,0,0
3025,1,6/8/2022,7:53:22,13.087369,80.192472,3143,39,0.8113825607710237,1,0,0,0,0,0,0,0,0
3026,1,6/8/2022,7:53:23,13.087369,80.192472,3143,39,0.8113825607710237,1,0,0,0,0,0,0,0,0
3027,1,6/8/2022,7:53:35,12.993966,80.185576,805,22,0.7574654069043807,1,0,0,0,0,0,0,0,0
3028,3,6/8/2022,7:53:57,12.948754,80.185208,2846,17,0.7175371394711828,1,0,0,0,0,0,0,0,0
3029,3,6/8/2022,7:54:05,12.948182,80.18506,2846,28,0.7777674927117125,1,0,0,0,0,0,0,0,0
3030,1,6/8/2022,7:54:16,12.990352,80.180119,805,57,0.5228023200913857,1,0,0,0,0,0,0,0,0
3031,1,6/8/2022,7:54:21,12.990352,80.180119,805,57,0.5228023200913857,1,0,0,0,0,0,0,0,0
3032,1,6/8/2022,7:55:25,12.98939,80.178934,805,20,0.7418488980500748,1,0,0,0,0,0,0,0,0
3033,1,6/8/2022,7:55:43,12.988891,80.178308,805,39,0.7645696387004262,1,0,0,0,0,0,0,0,0
3034,1,6/8/2022,7:55:59,12.987537,80.176375,805,49,0.6557993740792178,1,0,0,0,0,0,0,0,0
3035,2,6/8/2022,7:56:38,12.983551,80.170327,805,58,0.4969895667705957,0,1,0,0,0,0,0,0,0
3036,1,6/8/2022,7:56:39,12.983551,80.170327,805,58,0.4969895667705957,0,1,0,0,0,0,0,0,0
3037,2,6/8/2022,7:56:49,12.983551,80.170327,805,58,0.4969895667705957,0,1,0,0,0,0,0,0,0
3038,2,6/8/2022,7:56:56,12.982806,80.169084,805,57,0.5150509689800515,1,0,0,0,0,0,0,0,0
3039,2,6/8/2022,7:57:06,12.981266,80.166562,805,57,0.5135196175971275,1,0,0,0,0,0,0,0,0
3040,1,6/8/2022,7:57:51,12.979763,80.162731,805,31,0.7883651758912967,1,0,0,0,0,0,0,0,0
3041,1,6/8/2022,7:58:06,12.979186,80.161788,805,50,0.6337808083248531,1,0,0,0,0,0,0,0,0
3042,2,6/8/2022,7:58:21,12.977561,80.159461,805,57,0.5100378527236197,1,0,0,0,0,0,0,0,0
3043,1,6/8/2022,7:58:29,12.976741,80.15823,805,57,0.5091986449338515,1,0,0,0,0,0,0,0,0
3044,1,6/8/2022,7:58:30,12.976741,80.15823,805,57,0.5091986449338515,1,0,0,0,0,0,0,0,0
3045,3,6/8/2022,7:58:36,12.940891,80.182849,2846,19,0.7357067702025893,1,0,0,0,0,0,0,0,0
3046,3,6/8/2022,7:58:46,13.08839,80.174349,3143,16,0.684527594026285,1,0,0,0,0,0,0,0,0
3047,1,6/8/2022,7:58:46,12.975228,80.155947,805,51,0.6142030919015805,1,0,0,0,0,0,0,0,0
3048,1,6/8/2022,7:58:52,12.975228,80.155947,805,51,0.6142030919015805,1,0,0,0,0,0,0,0,0
3049,1,6/8/2022,8:00:09,12.969722,80.150282,805,43,0.7190535329487062,1,0,0,0,0,0,0,0,0
3050,3,6/8/2022,8:01:17,12.966758,80.148967,805,13,0.6690685842007977,1,0,0,0,0,0,0,0,0
3051,1,6/8/2022,8:01:41,12.966012,80.148576,805,32,0.7838383242551173,1,0,0,0,0,0,0,0,0
3052,1,6/8/2022,8:02:13,13.089062,80.162826,3143,33,0.8144412779946442,1,0,0,0,0,0,0,0,0
3053,1,6/8/2022,8:02:27,12.960581,80.145617,805,56,0.5090806437467512,1,0,0,0,0,0,0,0,0
3054,1,6/8/2022,8:02:47,12.958559,80.144515,805,42,0.720975220021195,1,0,0,0,0,0,0,0,0
3055,1,6/8/2022,8:02:59,12.9578,80.14414,805,28,0.7813297222541238,1,0,0,0,0,0,0,0,0
3056,1,6/8/2022,8:03:18,12.956291,80.143327,805,37,0.7608085429526018,1,0,0,0,0,0,0,0,0
3057,1,6/8/2022,8:05:02,12.952473,80.141106,805,22,0.7570358126537445,1,0,0,0,0,0,0,0,0
3058,1,6/8/2022,8:06:08,12.950582,80.139727,805,18,0.7261492127048901,1,0,0,1,0,0,0,0,0
3059,1,6/8/2022,8:06:38,12.948386,80.137925,805,46,0.6634807962995605,1,0,0,0,0,0,0,0,0
3060,1,6/8/2022,8:07:16,12.944272,80.134853,805,48,0.6299220258083992,1,0,0,0,0,0,0,0,0
3061,1,6/8/2022,8:09:25,13.082946,80.161586,3143,32,0.8113033042425558,1,0,0,0,0,0,0,0,0
3062,1,6/8/2022,8:09:35,13.082012,80.161532,3143,36,0.8154473010576465,1,0,0,0,0,0,0,0,0
3063,1,6/8/2022,8:09:46,13.081044,80.161462,3143,40,0.8077524607583851,1,0,0,0,0,0,0,0,0
3064,1,6/8/2022,8:10:12,12.920986,80.167295,2846,31,0.7673582691258669,1,0,0,0,0,0,0,0,0
3065,2,6/8/2022,8:13:05,12.923196,80.114429,805,54,0.50331134065144,1,0,0,0,0,0,0,0,0
3066,2,6/8/2022,8:13:14,12.920152,80.111325,805,58,0.4244225945977811,0,1,0,0,0,0,0,0,0
3067,2,6/8/2022,8:13:47,13.073444,80.161135,3143,43,0.7901754403397991,1,0,0,0,0,0,0,0,0
3068,1,6/8/2022,8:13:49,12.922609,80.149611,2846,32,0.7662811467167756,1,0,0,0,0,0,0,0,0
3069,2,6/8/2022,8:13:55,13.072182,80.161122,3143,57,0.6292000875397801,1,0,0,0,0,0,0,0,0
3070,1,6/8/2022,8:14:24,12.920152,80.111325,805,58,0.4244225945977811,0,1,0,0,0,0,0,0,0
3071,1,6/8/2022,8:15:03,12.920152,80.111325,805,58,0.4244225945977811,0,1,0,0,0,0,0,0,0
3072,1,6/8/2022,8:15:14,12.909416,80.099408,805,44,0.6568372045080456,1,0,0,0,0,0,0,0,0
3073,1,6/8/2022,8:15:35,12.908546,80.098211,805,29,0.769927377768943,1,0,0,0,0,0,0,0,0
3074,1,6/8/2022,8:16:59,13.053,80.153774,3143,59,0.5725351357699375,1,0,0,0,0,0,0,0,0
3075,1,6/8/2022,8:17:12,12.903814,80.094476,805,42,0.6785591396196516,1,0,0,0,0,0,0,0,0
3076,1,6/8/2022,8:17:23,12.903056,80.093837,805,37,0.7306131008913607,1,0,0,0,0,0,0,0,0
3077,0,6/8/2022,8:17:24,13.049052,80.149902,3143,58,0.5860815468547785,1,0,0,0,0,0,0,0,0
3078,2,6/8/2022,8:17:28,13.011778,80.127567,1995,55,0.5962493440201555,1,0,0,0,0,0,0,0,0
3079,1,6/8/2022,8:18:44,12.896673,80.088979,805,25,0.7643437578283582,1,0,0,0,0,0,0,0,0
3080,1,6/8/2022,8:19:07,12.895014,80.08776,805,52,0.5087071482330117,1,0,0,0,0,0,0,0,0
3081,1,6/8/2022,8:19:22,12.892882,80.086169,805,48,0.5777737312025742,1,0,0,0,0,0,0,0,0
3082,2,6/8/2022,8:19:36,12.892122,80.085605,805,39,0.7040070992462321,1,0,0,0,0,0,0,0,0
3083,3,6/8/2022,8:20:32,12.922605,80.133882,2846,29,0.7728711078862535,1,0,0,0,0,0,0,0,0
3084,1,6/8/2022,8:20:38,12.884213,80.082292,805,56,0.420413097719171,0,1,0,0,0,0,0,0,0
3085,1,6/8/2022,8:21:11,12.922682,80.132393,2846,27,0.7722444520070815,1,0,0,0,0,0,0,0,0
3086,1,6/8/2022,8:23:31,12.923258,80.120687,2846,33,0.7649830338302189,1,0,0,0,0,0,0,0,0
3087,1,6/8/2022,8:23:47,12.923408,80.118882,2846,42,0.693598322853867,1,0,0,0,0,0,0,0,0
3088,2,6/8/2022,8:24:45,12.951457,80.114937,1995,58,0.4653381534955988,0,1,0,0,0,0,0,0,0
3089,2,6/8/2022,8:25:13,12.950195,80.11067,1995,57,0.48347184509336705,0,1,0,0,0,0,0,0,0
3090,2,6/8/2022,8:25:36,12.921512,80.112888,2846,49,0.5908610254432217,1,0,0,0,0,0,0,0,0
3091,2,6/8/2022,8:25:52,12.946238,80.106785,1995,1,0.48886901625249823,0,1,0,0,0,0,0,0,0
3092,2,6/8/2022,8:26:04,13.001077,80.126274,3143,58,0.528966568169256,1,0,0,0,0,0,0,0,0
3093,1,6/8/2022,8:27:15,12.914408,80.10261,2846,49,0.584094589239838,1,0,0,0,0,0,0,0,0
3094,1,6/8/2022,8:27:25,12.913737,80.101823,2846,32,0.7654461621760382,1,0,0,0,0,0,0,0,0
3095,1,6/8/2022,8:27:40,12.912224,80.101512,2846,25,0.7670059309286172,1,0,0,0,0,0,0,0,0
3096,1,6/8/2022,8:27:40,12.912224,80.101512,2846,25,0.7670059309286172,1,0,0,0,0,0,0,0,0
3097,1,6/8/2022,8:28:16,12.909679,80.100035,2846,56,0.4505879325486647,0,1,0,0,0,0,0,0,0
3098,2,6/8/2022,8:30:37,12.899237,80.09092,2846,52,0.5136146973151985,1,0,0,0,0,0,0,0,0
3099,2,6/8/2022,8:30:38,12.963141,80.119207,3143,57,0.4989753599632452,0,1,0,0,0,0,0,0,0
3100,2,6/8/2022,8:31:49,12.89324,80.086401,2846,49,0.5608798852537563,1,0,0,0,0,0,0,0,0
3101,2,6/8/2022,8:31:58,12.952216,80.117058,3143,58,0.4659239289093399,0,1,0,0,0,0,0,0,0
3102,2,6/8/2022,8:32:11,12.891208,80.085149,2846,49,0.5585634263126991,1,0,0,0,0,0,0,0,0
3103,1,6/8/2022,8:32:15,12.891208,80.085149,2846,49,0.5585634263126991,1,0,0,0,0,0,0,0,0
3104,1,6/8/2022,8:32:24,12.889964,80.084605,2846,55,0.44639037898756323,0,1,0,0,0,0,0,0,0
3105,2,6/8/2022,8:32:39,12.887638,80.083661,2846,55,0.44349466790254416,0,1,0,0,0,0,0,0,0
3106,1,6/8/2022,8:32:43,12.887638,80.083661,2846,55,0.44349466790254416,0,1,0,0,0,0,0,0,0
3107,1,6/8/2022,8:32:47,12.886312,80.083108,2846,54,0.4607032492296665,0,1,0,0,0,0,0,0,0
3108,1,6/8/2022,8:33:15,12.884308,80.082296,2846,37,0.7178420331290125,1,0,0,0,0,0,0,0,0
3109,1,6/8/2022,8:33:37,12.881622,80.081282,2846,31,0.7551929163548319,1,0,0,0,0,0,0,0,0
3110,2,6/8/2022,8:34:46,12.935513,80.099351,3143,58,0.44721406341453734,0,1,0,0,0,0,0,0,0
3111,2,6/8/2022,8:35:58,12.926353,80.100217,3143,58,0.4348604630769016,0,1,0,0,0,0,0,0,0
3112,2,6/8/2022,8:36:11,12.924034,80.100512,3143,58,0.43172478010542303,0,1,0,0,0,0,0,0,0
3113,2,6/8/2022,8:36:45,12.919687,80.101075,3143,58,0.42585428406271325,0,1,0,0,0,0,0,0,0
3114,2,6/8/2022,8:37:16,12.915837,80.102631,3143,37,0.7387335385614006,1,0,0,0,0,0,0,0,0
3115,1,6/8/2022,8:38:16,12.909223,80.099086,3143,43,0.670279528813268,1,0,0,0,0,0,0,0,0
3116,1,6/8/2022,8:41:14,12.90275,80.093576,3143,54,0.4804205902140413,0,1,0,0,0,0,0,0,0
3117,2,6/8/2022,8:41:40,12.901052,80.092291,3143,47,0.6031913525392834,1,0,0,0,0,0,0,0,0
3118,1,6/8/2022,8:41:48,12.899107,80.090828,3143,56,0.4383969174303939,0,1,0,0,0,0,0,0,0
3119,1,6/8/2022,8:42:31,12.894437,80.087335,3143,48,0.5794661658899862,1,0,0,0,0,0,0,0,0
3120,2,6/8/2022,8:42:58,12.892614,80.085992,3143,58,0.39331582453713043,0,1,0,0,0,0,0,0,0
3121,1,6/8/2022,8:46:02,12.878363,80.082524,3143,39,0.6924017276244048,1,0,0,0,0,0,0,0,0
3122,2,6/8/2022,10:02:48,12.888774,80.072241,3143,53,0.4849393040406335,0,1,0,0,0,0,0,0,0
3123,2,6/8/2022,10:03:44,12.896608,80.070374,3143,56,0.43917704866296536,0,1,0,0,0,0,0,0,0
3124,2,6/8/2022,10:04:24,12.902295,80.070948,3143,52,0.5215421278259534,1,0,0,0,0,0,0,0,0
3125,2,6/8/2022,10:04:45,12.904787,80.07153,3143,54,0.4875291976329292,0,1,0,0,0,0,0,0,0
3126,1,6/8/2022,10:21:13,13.008359,80.091465,3143,47,0.7155140140756145,1,0,0,0,0,0,0,0,0
3127,2,6/8/2022,12:11:50,13.048773,80.085651,3143,54,0.6627367941510647,1,0,0,0,0,0,0,0,0
3128,1,6/8/2022,12:11:53,13.048773,80.085651,3143,54,0.6627367941510647,1,0,0,0,0,0,0,0,0
3129,2,6/8/2022,12:14:00,13.05122,80.082627,3143,1,0.45448400341524287,0,1,0,0,0,0,0,0,0
3130,2,6/8/2022,12:18:22,13.063462,80.075991,3143,36,0.8137750063769058,1,0,0,0,0,0,0,0,0
3131,2,6/8/2022,12:18:57,13.059914,80.078192,3143,44,0.7831161457770116,1,0,0,0,0,0,0,0,0
3132,1,6/8/2022,16:32:36,12.879755,80.080174,805,32,0.7500393240142396,1,0,0,0,0,0,0,0,0
3133,1,6/8/2022,16:33:08,12.882261,80.081053,805,52,0.4932674979352471,0,1,0,0,0,0,0,0,0
3134,2,6/8/2022,16:33:40,12.886797,80.083177,805,56,0.4236430885119952,0,1,0,0,0,0,0,0,0
3135,1,6/8/2022,16:33:54,12.888165,80.083786,805,56,0.4253268560004604,0,1,0,0,0,0,0,0,0
3136,1,6/8/2022,16:34:15,12.890583,80.084714,805,53,0.48484294459667554,0,1,0,0,0,0,0,0,0
3137,2,6/8/2022,16:34:19,12.877697,80.084156,2846,26,0.7613336700147537,1,0,0,0,0,0,0,0,0
3138,2,6/8/2022,16:34:33,12.877697,80.084156,2846,26,0.7613336700147537,1,0,0,0,0,0,0,0,0
3139,2,6/8/2022,16:34:34,12.892846,80.085926,805,39,0.7045829268112704,1,0,0,0,0,0,0,0,0
3140,2,6/8/2022,16:34:54,12.877697,80.084156,2846,26,0.7613336700147537,1,0,0,0,0,0,0,0,0
3141,1,6/8/2022,16:34:55,12.894948,80.087554,805,50,0.5451106075928907,1,0,0,0,0,0,0,0,0
3142,2,6/8/2022,16:35:21,12.877697,80.084156,2846,26,0.7613336700147537,1,0,0,0,0,0,0,0,0
3143,1,6/8/2022,16:35:57,12.901358,80.092411,805,50,0.5523383389786155,1,0,0,0,0,0,0,0,0
3144,1,6/8/2022,16:37:07,12.905903,80.095986,805,33,0.7580468740548995,1,0,0,0,0,0,0,0,0
3145,1,6/8/2022,16:38:46,12.909711,80.09948,2846,36,0.7423821858331293,1,0,0,0,0,0,0,0,0
3146,1,6/8/2022,16:39:31,12.909737,80.099661,805,44,0.6571326610585433,1,0,0,0,0,0,0,0,0
3147,1,6/8/2022,16:39:42,12.910292,80.100554,805,38,0.7265907556315712,1,0,0,0,0,0,0,0,0
3148,1,6/8/2022,16:39:45,12.914749,80.101887,2846,51,0.5497314300292104,1,0,0,0,0,0,0,0,0
3149,2,6/8/2022,16:40:03,12.915775,80.104018,2846,50,0.5682951621577034,1,0,0,0,0,0,0,0,0
3150,1,6/8/2022,16:40:56,12.918566,80.109137,2846,39,0.7227730241680196,1,0,0,0,0,0,0,0,0
3151,2,6/8/2022,16:41:00,12.915829,80.104744,805,58,0.4200240897465933,0,1,0,0,0,0,0,0,0
3152,1,6/8/2022,16:41:00,12.919162,80.109865,2846,32,0.7673750351095019,1,0,0,0,0,0,0,0,0
3153,1,6/8/2022,16:41:01,12.919162,80.109865,2846,32,0.7673750351095019,1,0,0,0,0,0,0,0,0
3154,1,6/8/2022,16:41:51,12.921683,80.112558,2846,25,0.7683803310585174,1,0,0,0,0,0,0,0,0
3155,1,6/8/2022,16:42:02,12.922197,80.113086,2846,32,0.7685182187893814,1,0,0,0,0,0,0,0,0
3156,1,6/8/2022,16:42:06,12.917835,80.108307,805,37,0.7395272530576272,1,0,0,0,0,0,0,0,0
3157,3,6/8/2022,16:42:54,12.924116,80.115007,2846,10,0.6366227697259388,1,0,0,0,0,0,0,0,0
3158,1,6/8/2022,16:43:48,12.923657,80.117588,2846,39,0.7257534779802465,1,0,0,0,0,0,0,0,0
3159,1,6/8/2022,16:44:08,12.925432,80.11653,805,58,0.43037249371941605,0,1,0,0,0,0,0,0,0
3160,1,6/8/2022,16:44:16,12.9264,80.117525,805,45,0.6577406901544242,1,0,0,0,0,0,0,0,0
3161,1,6/8/2022,16:44:55,12.928238,80.119353,805,52,0.545662126165131,1,0,0,0,0,0,0,0,0
3162,1,6/8/2022,16:45:12,12.923037,80.125806,2846,38,0.7332536968711102,1,0,0,0,0,0,0,0,0
3163,1,6/8/2022,16:45:15,12.923037,80.125806,2846,38,0.7332536968711102,1,0,0,0,0,0,0,0,0
3164,1,6/8/2022,16:46:04,12.930779,80.12189,805,45,0.6616295377461662,1,0,0,0,0,0,0,0,0
3165,1,6/8/2022,16:46:23,12.932247,80.123355,805,35,0.7601680082318145,1,0,0,0,0,0,0,0,0
3166,3,6/8/2022,16:46:46,12.922786,80.129838,2846,25,0.7681650842363986,1,0,0,0,0,0,0,0,0
3167,1,6/8/2022,16:46:52,12.934392,80.12546,805,33,0.7699365573961547,1,0,0,0,0,0,0,0,0
3168,1,6/8/2022,16:48:04,12.935964,80.12682,805,18,0.7269418224098885,1,0,0,1,0,0,0,0,0
3169,1,6/8/2022,16:48:35,12.937945,80.128621,805,51,0.573906870278146,1,0,0,0,0,0,0,0,0
3170,2,6/8/2022,16:49:09,12.941071,80.131567,805,57,0.4671103601777246,0,1,0,0,0,0,0,0,0
3171,1,6/8/2022,16:49:36,12.94384,80.134389,805,50,0.5971628957191918,1,0,0,0,0,0,0,0,0
3172,1,6/8/2022,16:49:42,12.944871,80.135193,805,55,0.509106299143846,1,0,0,0,0,0,0,0,0
3173,1,6/8/2022,16:50:05,12.946767,80.13665,805,48,0.6324395668985126,1,0,0,0,0,0,0,0,0
3174,1,6/8/2022,16:51:46,12.952916,80.141329,805,62,0.38650363844516633,0,1,0,0,0,0,1,0,0
3175,1,6/8/2022,16:52:06,12.955454,80.14265,805,52,0.5756734586631075,1,0,0,0,0,0,0,0,0
3176,1,6/8/2022,16:52:07,12.955454,80.14265,805,52,0.5756734586631075,1,0,0,0,0,0,0,0,0
3177,1,6/8/2022,16:52:25,12.957094,80.143567,805,43,0.7090259981013566,1,0,0,0,0,0,0,0,0
3178,1,6/8/2022,16:53:08,12.923576,80.157696,2846,43,0.6757857784175784,1,0,0,0,0,0,0,0,0
3179,1,6/8/2022,16:53:39,12.960493,80.145196,805,19,0.7345089729172214,1,0,0,1,0,0,0,0,0
3180,1,6/8/2022,16:54:30,12.965297,80.148064,805,37,0.7656396336069639,1,0,0,0,0,0,0,0,0
3181,2,6/8/2022,16:55:06,12.968265,80.149514,805,54,0.5550988730035664,1,0,0,0,0,0,0,0,0
3182,2,6/8/2022,16:55:34,12.919823,80.171199,2846,44,0.6564347277359889,1,0,0,0,0,0,0,0,0
3183,1,6/8/2022,16:55:37,12.97192,80.151313,805,47,0.671841853050355,1,0,0,0,0,0,0,0,0
3184,2,6/8/2022,16:55:41,12.919488,80.172399,2846,51,0.5421938240988652,1,0,0,0,0,0,0,0,0
3185,2,6/8/2022,16:56:01,12.918803,80.17505,2846,53,0.5041061577546049,1,0,0,0,0,0,0,0,0
3186,1,6/8/2022,16:56:19,12.974999,80.155503,805,51,0.6140115848162463,1,0,0,0,0,0,0,0,0
3187,1,6/8/2022,16:56:34,12.976434,80.157555,805,41,0.7429519285024967,1,0,0,0,0,0,0,0,0
3188,1,6/8/2022,16:56:43,12.976434,80.157555,805,41,0.7429519285024967,1,0,0,0,0,0,0,0,0
3189,1,6/8/2022,16:58:23,12.98426,80.171344,805,57,0.5165200186956019,1,0,0,0,0,0,0,0,0
3190,1,6/8/2022,17:00:24,12.988205,80.17709,805,1,0.479344501746307,0,1,0,1,0,0,0,0,0
3191,1,6/8/2022,17:01:02,12.989396,80.178605,805,10,0.6240886553030793,1,0,0,1,0,0,0,0,0
3192,1,6/8/2022,17:01:14,12.989396,80.178605,805,10,0.6240886553030793,1,0,0,1,0,0,0,0,0
3193,1,6/8/2022,17:01:17,12.990052,80.179468,805,35,0.7845641884945114,1,0,0,0,0,0,0,0,0
3194,1,6/8/2022,17:01:19,12.990052,80.179468,805,35,0.7845641884945114,1,0,0,0,0,0,0,0,0
3195,1,6/8/2022,17:02:47,12.994288,80.185945,805,43,0.7347596077896411,1,0,0,0,0,0,0,0,0
3196,1,6/8/2022,17:02:49,12.994288,80.185945,805,43,0.7347596077896411,1,0,0,0,0,0,0,0,0
3197,1,6/8/2022,17:03:04,12.995257,80.18786,805,46,0.7023167305964408,1,0,0,0,0,0,0,0,0
3198,1,6/8/2022,17:03:04,12.995257,80.18786,805,46,0.7023167305964408,1,0,0,0,0,0,0,0,0
3199,1,6/8/2022,17:03:17,12.995869,80.189005,805,27,0.7842241637678374,1,0,0,0,0,0,0,0,0
3200,1,6/8/2022,17:03:34,12.996659,80.189937,805,38,0.7740983566197888,1,0,0,0,0,0,0,0,0
3201,1,6/8/2022,17:03:56,12.998608,80.192339,805,34,0.7898495883484511,1,0,0,0,0,0,0,0,0
3202,1,6/8/2022,17:05:14,13.001364,80.195714,805,21,0.7497129845131234,1,0,0,0,0,0,0,0,0
3203,1,6/8/2022,17:05:43,13.001919,80.198551,805,43,0.7392401267547659,1,0,0,0,0,0,0,0,0
3204,1,6/8/2022,17:06:02,13.002082,80.200181,805,39,0.7705017490760354,1,0,0,0,0,0,0,0,0
3205,1,6/8/2022,17:06:16,13.003524,80.200857,805,35,0.7888822594493529,1,0,0,0,0,0,0,0,0
3206,0,6/8/2022,17:06:31,13.005113,80.201431,805,44,0.7315626211531459,1,0,0,0,0,0,0,0,0
3207,1,6/8/2022,17:07:36,13.007616,80.203857,805,51,0.6432018626238887,1,0,0,0,0,0,0,0,0
3208,1,6/8/2022,17:08:30,13.008378,80.21003,805,51,0.6430144256173813,1,0,0,0,0,0,0,0,0
3209,1,6/8/2022,17:08:43,13.008997,80.211765,805,43,0.7431373621780133,1,0,0,0,0,0,0,0,0
3210,1,6/8/2022,17:09:23,13.010291,80.215708,805,34,0.7928631528327458,1,0,0,0,0,0,0,0,0
3211,1,6/8/2022,17:10:02,13.011593,80.218706,805,45,0.7242570471908139,1,0,0,0,0,0,0,0,0
3212,1,6/8/2022,17:10:25,13.012769,80.221751,805,31,0.7948410867702498,1,0,0,0,0,0,0,0,0
3213,1,6/8/2022,17:10:35,13.012769,80.221751,805,31,0.7948410867702498,1,0,0,0,0,0,0,0,0
3214,1,6/8/2022,17:10:37,13.012769,80.221751,805,31,0.7948410867702498,1,0,0,0,0,0,0,0,0
3215,1,6/8/2022,17:13:08,13.019751,80.224471,805,11,0.6331139893778551,1,0,0,1,0,0,0,0,0
3216,1,6/8/2022,17:13:47,13.022382,80.226518,805,40,0.7738796182657396,1,0,0,0,0,0,0,0,0
3217,1,6/8/2022,17:14:05,13.023598,80.227603,805,40,0.7744944941177402,1,0,0,0,0,0,0,0,0
3218,1,6/8/2022,17:14:06,13.023598,80.227603,805,40,0.7744944941177402,1,0,0,0,0,0,0,0,0
3219,1,6/8/2022,17:14:11,13.024412,80.228564,805,28,0.790584944172685,1,0,0,0,0,0,0,0,0
3220,1,6/8/2022,17:14:13,13.024412,80.228564,805,28,0.790584944172685,1,0,0,0,0,0,0,0,0
3221,1,6/8/2022,17:14:13,13.024412,80.228564,805,28,0.790584944172685,1,0,0,0,0,0,0,0,0
3222,3,6/8/2022,17:15:19,12.963434,80.187627,2846,10,0.6305727557906369,1,0,0,0,0,0,0,0,0
3223,3,6/8/2022,17:15:49,12.964133,80.187838,2846,14,0.6830575573791646,1,0,0,0,0,0,0,0,0
3224,1,6/8/2022,17:17:24,13.026423,80.232548,805,26,0.7824234657241068,1,0,0,0,0,0,0,0,0
3225,1,6/8/2022,17:17:51,13.02683,80.233357,805,20,0.7399112790992788,1,0,0,0,0,0,0,0,0
3226,1,6/8/2022,17:18:04,13.028032,80.235416,805,37,0.7908059044308099,1,0,0,0,0,0,0,0,0
3227,1,6/8/2022,17:21:00,13.031178,80.239709,805,32,0.7993049645467415,1,0,0,0,0,0,0,0,0
